achDebitTransId,achWithdrawalAmount,epsAcctNum,epsTranId,tranAmt,tranDate,tranType,efn,pic,postage,crid,masterMid,permitNumber,permitType,permitFinanceNumber,assessmentType,assessmentDetails,custRefNum1,custRefNum2,mailClass,disputeId
,13967.65,1000273037,1204156535,15.42,2026-07-31 06:30:29,PURCHASE,92750903791782000001599494,9200190379178203944776,4.11,49993142,903791782,,,,MANIFEST AGGREGATED,,,116559,FC,
,13967.65,1000273037,1204156723,35.66,2026-07-31 06:30:31,PURCHASE,92750903791782000001596486,9234690379178202667531,11.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156723,35.66,2026-07-31 06:30:31,PURCHASE,92750903791782000001596486,9234690379178202667524,6.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156723,35.66,2026-07-31 06:30:31,PURCHASE,92750903791782000001596486,9234690379178202667555,5.94,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156723,35.66,2026-07-31 06:30:31,PURCHASE,92750903791782000001596486,9234690379178202667517,6.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156736,27.4,2026-07-31 06:30:31,PURCHASE,92750903791782000001599692,9234690379178202669382,6.85,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156736,27.4,2026-07-31 06:30:31,PURCHASE,92750903791782000001599692,9234690379178202669368,6.85,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156736,27.4,2026-07-31 06:30:31,PURCHASE,92750903791782000001599692,9234690379178202669375,6.85,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156736,27.4,2026-07-31 06:30:31,PURCHASE,92750903791782000001599692,9234690379178202669351,6.85,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204156723,35.66,2026-07-31 06:30:31,PURCHASE,92750903791782000001596486,9234690379178202667548,5.8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204158111,4.18,2026-07-31 06:30:45,PURCHASE,92750903791782000001596660,9200190379178203943052,4.18,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
13120133,4460.45,1000245755,1204158645,7.76,2026-07-31 06:30:50,PURCHASE,92750903791782000001602552,9236290384491000122951,7.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,863315982,FC,
,13967.65,1000273037,1204158631,19.03,2026-07-31 06:30:50,PURCHASE,92750903791782000001598572,9200190379178203948118,5.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204158631,19.03,2026-07-31 06:30:50,PURCHASE,92750903791782000001598572,9234690379178202669672,9.11,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204158631,19.03,2026-07-31 06:30:50,PURCHASE,92750903791782000001598572,9200190379178203946398,4.18,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204158597,6.85,2026-07-31 06:30:50,PURCHASE,92750903791782000001602668,9234690379178202671460,6.85,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204161321,17.78,2026-07-31 06:31:18,PURCHASE,92750903791782000001597414,9234690379178202671149,5.94,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204161321,17.78,2026-07-31 06:31:18,PURCHASE,92750903791782000001597414,9234690379178202667142,11.84,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
13120133,4460.45,1000245755,1204162417,17.29,2026-07-31 06:31:27,PURCHASE,92750903791782000001602293,9234690384491000276173,17.29,49993142,903791782,,,,MANIFEST AGGREGATED,,,863092624,FC,
,13967.65,1000273037,1204163643,9.11,2026-07-31 06:31:39,PURCHASE,92750903791782000001602231,9234690379178202671941,9.11,49993142,903791782,,,,MANIFEST AGGREGATED,,,76699424,FC,
13120133,4460.45,1000245755,1204165132,17.29,2026-07-31 06:31:53,PURCHASE,92750903791782000001602132,9234690384491000276166,17.29,49993142,903791782,,,,MANIFEST AGGREGATED,,,863044055,FC,
,13967.65,1000273037,1204166484,4.39,2026-07-31 06:32:05,PURCHASE,92750903791782000001603283,9200190379178203949610,4.39,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204168390,14.62,2026-07-31 06:32:20,PURCHASE,92750903791782000001598435,9200190379178203944547,4.11,49993142,903791782,,,,MANIFEST AGGREGATED,,ZT123321,116690,FC,
,13967.65,1000273037,1204168390,14.62,2026-07-31 06:32:20,PURCHASE,92750903791782000001598435,9200190379178203944516,5.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,116715,FC,
,13967.65,1000273037,1204168390,14.62,2026-07-31 06:32:20,PURCHASE,92750903791782000001598435,9200190379178203944523,4.77,49993142,903791782,,,,MANIFEST AGGREGATED,,ZT123306,116594,FC,
,13967.65,1000273037,1204168696,9.11,2026-07-31 06:32:23,PURCHASE,92750903791782000001602408,9234690379178202671958,9.11,49993142,903791782,,,,MANIFEST AGGREGATED,,,76699424,FC,
,13967.65,1000273037,1204169274,6.26,2026-07-31 06:32:28,PURCHASE,92750903791782000001598978,9234690379178202669122,6.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204170849,16.05,2026-07-31 06:32:41,PURCHASE,92750903791782000001599579,9234690379178202669276,7.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,116729,FC,
,13967.65,1000273037,1204170849,16.05,2026-07-31 06:32:41,PURCHASE,92750903791782000001599579,9200190379178203944837,4.18,49993142,903791782,,,,MANIFEST AGGREGATED,,,116620,FC,
,13967.65,1000273037,1204170849,16.05,2026-07-31 06:32:41,PURCHASE,92750903791782000001599579,9200190379178203944806,4.11,49993142,903791782,,,,MANIFEST AGGREGATED,,ZT123317,116632,FC,
,13967.65,1000273037,1204171162,8,2026-07-31 06:32:43,PURCHASE,92750903791782000001602842,9234690379178202671040,8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204171352,4.77,2026-07-31 06:32:45,PURCHASE,92750903791782000001602729,9200190379178203951514,4.77,49993142,903791782,,,,MANIFEST AGGREGATED,,4476481,USWEB390503,FC,
,13967.65,1000273037,1204171398,4.42,2026-07-31 06:32:45,PURCHASE,92750903791782000001601654,9200190379178203947623,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,501417,FC,
,13967.65,1000273037,1204172515,4.76,2026-07-31 06:32:53,PURCHASE,92750903791782000001601593,9200190379178203947227,4.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204172608,17.41,2026-07-31 06:32:54,PURCHASE,92750903791782000001603245,9200190379178203949597,6.23,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204172608,17.41,2026-07-31 06:32:54,PURCHASE,92750903791782000001603245,9200190379178203949627,5.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204172608,17.41,2026-07-31 06:32:54,PURCHASE,92750903791782000001603245,9200190379178203949603,5.44,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078872,6.96,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078940,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078193,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078865,6.28,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078957,9.78,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079008,6.96,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079053,10.65,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079015,10.65,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078919,6.96,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078988,10.65,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078995,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079046,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078896,6.24,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079077,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078889,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078964,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078933,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078858,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079060,9.78,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078902,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079022,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079039,9.78,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200079084,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078926,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078841,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204173025,226.26,2026-07-31 06:32:57,PURCHASE,92750903791782000001601807,9236290379178200078971,8.03,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
13120133,4460.45,1000245755,1204174329,13.9,2026-07-31 06:33:07,PURCHASE,92750903791782000001597438,9200190384491000849399,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,863109227,FC,
13120133,4460.45,1000245755,1204174329,13.9,2026-07-31 06:33:07,PURCHASE,92750903791782000001597438,9200190384491000849375,4.18,49993142,903791782,,,,MANIFEST AGGREGATED,,,862971216,FC,
13120133,4460.45,1000245755,1204174329,13.9,2026-07-31 06:33:07,PURCHASE,92750903791782000001597438,9200190384491000849382,5.3,49993142,903791782,,,,MANIFEST AGGREGATED,,,863139696,FC,
,13967.65,1000273037,1204174738,8,2026-07-31 06:33:10,PURCHASE,92750903791782000001602743,9234690379178202671002,8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204175604,24.58,2026-07-31 06:33:18,PURCHASE,92750903791782000001598428,9200190379178203944509,5.44,49993142,903791782,,,,MANIFEST AGGREGATED,,,25788,FC,
,13967.65,1000273037,1204175604,24.58,2026-07-31 06:33:18,PURCHASE,92750903791782000001598428,9234690379178202668330,7.44,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204175604,24.58,2026-07-31 06:33:18,PURCHASE,92750903791782000001598428,9234690379178202668347,11.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,75900444,FC,
,13967.65,1000273037,1204177976,8,2026-07-31 06:33:49,PURCHASE,92750903791782000001598541,9234690379178202670630,8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204179929,3.88,2026-07-31 06:34:10,PURCHASE,92750903791782000001602415,9200190379178203947920,3.88,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204180067,4.52,2026-07-31 06:34:12,PURCHASE,92750903791782000001601876,9200190379178203947760,4.52,49993142,903791782,,,,MANIFEST AGGREGATED,,,501421,FC,
13120133,4460.45,1000245755,1204180338,15.51,2026-07-31 06:34:15,PURCHASE,92750903791782000001601449,9205590384491000067468,15.51,49993142,903791782,,,,MANIFEST AGGREGATED,,,863146772,PM,
13120133,4460.45,1000245755,1204180352,5.25,2026-07-31 06:34:15,PURCHASE,92750903791782000001601449,9200190384491000849702,5.25,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048775US,863268505,FC,
,13967.65,1000273037,1204180540,7.53,2026-07-31 06:34:17,PURCHASE,92750903791782000001598091,9234690379178202671170,7.53,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
13120133,4460.45,1000245755,1204180914,28.63,2026-07-31 06:34:21,PURCHASE,92750903791782000001597902,9236290384491000122685,9,49993142,903791782,,,,MANIFEST AGGREGATED,,,862893508,FC,
13120133,4460.45,1000245755,1204180914,28.63,2026-07-31 06:34:21,PURCHASE,92750903791782000001597902,9236290384491000122678,7.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,860244478,FC,
13120133,4460.45,1000245755,1204180914,28.63,2026-07-31 06:34:21,PURCHASE,92750903791782000001597902,9200190384491000849047,4.11,49993142,903791782,,,,MANIFEST AGGREGATED,,,863050611,FC,
13120133,4460.45,1000245755,1204180914,28.63,2026-07-31 06:34:21,PURCHASE,92750903791782000001597902,9234690384491000275824,7.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,863146728,FC,
,13967.65,1000273037,1204182561,10.5,2026-07-31 06:34:35,PURCHASE,92750903791782000001603481,9200190379178203949658,5.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204182561,10.5,2026-07-31 06:34:35,PURCHASE,92750903791782000001603481,9200190379178203949641,4.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204184154,20.58,2026-07-31 06:34:49,PURCHASE,92750903791782000001599401,9234690379178202669221,6.86,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204184154,20.58,2026-07-31 06:34:49,PURCHASE,92750903791782000001599401,9234690379178202669207,6.86,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204184154,20.58,2026-07-31 06:34:49,PURCHASE,92750903791782000001599401,9234690379178202669184,6.86,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204184813,12.52,2026-07-31 06:34:55,PURCHASE,92750903791782000001599135,9234690379178202671347,6.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204184813,12.52,2026-07-31 06:34:55,PURCHASE,92750903791782000001599135,9234690379178202671354,6.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204185677,9.29,2026-07-31 06:35:04,PURCHASE,92750903791782000001598183,9200190379178203943618,4.53,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204185677,9.29,2026-07-31 06:35:04,PURCHASE,92750903791782000001598183,9200190379178203943649,4.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204187332,33.26,2026-07-31 06:35:20,PURCHASE,92750903791782000001602378,9234690379178202671972,9.34,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204187332,33.26,2026-07-31 06:35:20,PURCHASE,92750903791782000001602378,9234690379178202671965,6.17,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204187332,33.26,2026-07-31 06:35:20,PURCHASE,92750903791782000001602378,9234690379178202671996,9.34,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204187332,33.26,2026-07-31 06:35:20,PURCHASE,92750903791782000001602378,9234690379178202671989,8.41,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204187623,8.12,2026-07-31 06:35:24,PURCHASE,92750903791782000001598701,9200190379178203944592,4.11,49993142,903791782,,,,MANIFEST AGGREGATED,,ZT123320,116646,FC,
,13967.65,1000273037,1204187623,8.12,2026-07-31 06:35:24,PURCHASE,92750903791782000001598701,9200190379178203944585,4.01,49993142,903791782,,,,MANIFEST AGGREGATED,,ZT123316,116631,FC,
,13967.65,1000273037,1204187926,8,2026-07-31 06:35:27,PURCHASE,92750903791782000001601739,9234690379178202670494,8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204192460,10.65,2026-07-31 06:36:14,PURCHASE,92750903791782000001599432,9234690379178202670289,10.65,49993142,903791782,,,,MANIFEST AGGREGATED,,54681,,FC,
,13967.65,1000273037,1204192501,13.2,2026-07-31 06:36:15,PURCHASE,92750903791782000001602774,9205590379178200613364,13.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,,PM,
,13967.65,1000273037,1204193388,9.29,2026-07-31 06:36:24,PURCHASE,92750903791782000001600114,9234690379178202671439,9.29,49993142,903791782,,,,MANIFEST AGGREGATED,,,76696655,FC,
,13967.65,1000273037,1204194339,8.96,2026-07-31 06:36:33,PURCHASE,92750903791782000001602620,9205590379178200613340,8.96,49993142,903791782,,,,MANIFEST AGGREGATED,,,,PM,
,13967.65,1000273037,1204194928,7.53,2026-07-31 06:36:38,PURCHASE,92750903791782000001600312,9234690379178202672887,7.53,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204195360,11.48,2026-07-31 06:36:42,PURCHASE,92750903791782000001602583,9236290379178200078223,6.96,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204195360,11.48,2026-07-31 06:36:42,PURCHASE,92750903791782000001602583,9218490379178200043434,4.52,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204196967,11.53,2026-07-31 06:36:55,PURCHASE,92750903791782000001600848,9234690379178202669764,11.53,49993142,903791782,,,,MANIFEST AGGREGATED,,,SO376963,FC,
,13967.65,1000273037,1204197305,4.11,2026-07-31 06:36:58,PURCHASE,92750903791782000001602149,9200190379178203951507,4.11,49993142,903791782,,,,MANIFEST AGGREGATED,,4476611,9257473G19402131,FC,
,13967.65,1000273037,1204197406,34.85,2026-07-31 06:36:59,PURCHASE,92750903791782000001601012,9234690379178202669801,34.85,49993142,903791782,,,,MANIFEST AGGREGATED,,,SO377025,FC,
,13967.65,1000273037,1204198024,5.44,2026-07-31 06:37:04,PURCHASE,92750903791782000001599685,9200190379178203944882,5.44,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204198062,13.92,2026-07-31 06:37:04,PURCHASE,92750903791782000001601791,9234690379178202671781,13.92,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
13120133,4460.45,1000245755,1204199290,6.5,2026-07-31 06:37:15,PURCHASE,92750903791782000001602064,9234690384491000276098,6.5,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048726US,863040475,FC,
,13967.65,1000273037,1204199458,4.53,2026-07-31 06:37:17,PURCHASE,92750903791782000001602019,9200190379178203947821,4.53,49993142,903791782,,,,MANIFEST AGGREGATED,,,501408,FC,
,13967.65,1000273037,1204201137,4.77,2026-07-31 06:37:34,PURCHASE,92750903791782000001603320,9200190379178203950128,4.77,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204201661,9.42,2026-07-31 06:37:39,PURCHASE,92750903791782000001603108,9234690379178202671064,9.42,49993142,903791782,,,,MANIFEST AGGREGATED,,1665662,,FC,
,13967.65,1000273037,1204202033,5.74,2026-07-31 06:37:42,PURCHASE,92750903791782000001603627,9200190379178203949696,5.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,13967.65,1000273037,1204202815,5.15,2026-07-31 06:37:49,PURCHASE,92750903791782000001602170,9200190379178203947852,5.15,49993142,903791782,,,,MANIFEST AGGREGATED,,,501424,FC,
